INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-03-01T19:00:00-00:00,2017-03-01T20:00:00-00:00,2017-03-01,12,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,2.25513,3
2017-03-01T18:00:00-00:00,2017-03-01T19:00:00-00:00,2017-03-01,11,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,5.23658,3
2017-03-02T00:00:00-00:00,2017-03-02T01:00:00-00:00,2017-03-01,17,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,23.22254,3
2017-03-01T09:00:00-00:00,2017-03-01T10:00:00-00:00,2017-03-01,2,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,2.05933,4
2017-03-01T18:00:00-00:00,2017-03-01T19:00:00-00:00,2017-03-01,11,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,0.91954,4
2017-03-02T05:00:00-00:00,2017-03-02T06:00:00-00:00,2017-03-01,22,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,0.39253,4
2017-03-02T04:00:00-00:00,2017-03-02T05:00:00-00:00,2017-03-01,21,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,-0.20392,4
2017-03-02T03:00:00-00:00,2017-03-02T04:00:00-00:00,2017-03-01,20,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,2.31088,4
2017-03-02T02:00:00-00:00,2017-03-02T03:00:00-00:00,2017-03-01,19,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,8.91484,4
2017-03-01T11:00:00-00:00,2017-03-01T12:00:00-00:00,2017-03-01,4,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,2.46844,4
2017-03-01T21:00:00-00:00,2017-03-01T22:00:00-00:00,2017-03-01,14,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,0.08526,4
